"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DNK","AIREMISSION","CO","THND_TONNE","A","2009",357.603,
"DNK","AIREMISSION","CO","THND_TONNE","A","2010",348.56,
"DNK","AIREMISSION","CO","THND_TONNE","A","2011",305.947,
"DNK","AIREMISSION","CO","THND_TONNE","A","2012",288.363,
"DNK","AIREMISSION","CO","THND_TONNE","A","2013",274.981,
"DNK","AIREMISSION","CO","THND_TONNE","A","2014",251.293,
"DNK","AIREMISSION","CO","THND_TONNE","A","2015",255.651,
"DNK","AIREMISSION","CO","THND_TONNE","A","2016",246.447,
"DNK","AIREMISSION","CO","THND_TONNE","A","2017",236.51,
"DNK","AIREMISSION","CO","THND_TONNE","A","2018",220.322,
"DNK","AIREMISSION","CO","THND_TONNE","A","2019",205.323,
"DNK","AIREMISSION","CO","THND_TONNE","A","2020",191.667,
"DNK","AIREMISSION","NOX","THND_TONNE","A","1990",297.415,
"DNK","AIREMISSION","NOX","THND_TONNE","A","1991",347.152,
"DNK","AIREMISSION","NOX","THND_TONNE","A","1992",303.349,
"DNK","AIREMISSION","NOX","THND_TONNE","A","1993",302.289,
"DNK","AIREMISSION","NOX","THND_TONNE","A","1994",304.411,
"DNK","AIREMISSION","NOX","THND_TONNE","A","1995",285.545,
"DNK","AIREMISSION","NOX","THND_TONNE","A","1996",319.235,
"DNK","AIREMISSION","NOX","THND_TONNE","A","1997",272.354,
"DNK","AIREMISSION","NOX","THND_TONNE","A","1998",252.321,
"DNK","AIREMISSION","NOX","THND_TONNE","A","1999",233.635,
"DNK","AIREMISSION","NOX","THND_TONNE","A","2000",220.705,
"DNK","AIREMISSION","NOX","THND_TONNE","A","2001",217.907,
"DNK","AIREMISSION","NOX","THND_TONNE","A","2002",215.283,
"DNK","AIREMISSION","NOX","THND_TONNE","A","2003",224.653,
"DNK","AIREMISSION","NOX","THND_TONNE","A","2004",209.085,
"DNK","AIREMISSION","NOX","THND_TONNE","A","2005",200.959,
"DNK","AIREMISSION","NOX","THND_TONNE","A","2006",200.738,
"DNK","AIREMISSION","NOX","THND_TONNE","A","2007",187.041,
"DNK","AIREMISSION","NOX","THND_TONNE","A","2008",170.97,
"DNK","AIREMISSION","NOX","THND_TONNE","A","2009",152.221,
"DNK","AIREMISSION","NOX","THND_TONNE","A","2010",147.42,
"DNK","AIREMISSION","NOX","THND_TONNE","A","2011",138.144,
"DNK","AIREMISSION","NOX","THND_TONNE","A","2012",127.442,
"DNK","AIREMISSION","NOX","THND_TONNE","A","2013",122.371,
"DNK","AIREMISSION","NOX","THND_TONNE","A","2014",113.078,
"DNK","AIREMISSION","NOX","THND_TONNE","A","2015",111.521,
"DNK","AIREMISSION","NOX","THND_TONNE","A","2016",111.436,
"DNK","AIREMISSION","NOX","THND_TONNE","A","2017",108.983,
"DNK","AIREMISSION","NOX","THND_TONNE","A","2018",103.088,
"DNK","AIREMISSION","NOX","THND_TONNE","A","2019",95.773,
"DNK","AIREMISSION","NOX","THND_TONNE","A","2020",88.756,
"DNK","AIREMISSION","SOX","THND_TONNE","A","1990",178.013,
"DNK","AIREMISSION","SOX","THND_TONNE","A","1991",238.678,
"DNK","AIREMISSION","SOX","THND_TONNE","A","1992",184.126,
"DNK","AIREMISSION","SOX","THND_TONNE","A","1993",149.166,
"DNK","AIREMISSION","SOX","THND_TONNE","A","1994",151.443,
"DNK","AIREMISSION","SOX","THND_TONNE","A","1995",145.443,
"DNK","AIREMISSION","SOX","THND_TONNE","A","1996",176.114,
"DNK","AIREMISSION","SOX","THND_TONNE","A","1997",104.17,
"DNK","AIREMISSION","SOX","THND_TONNE","A","1998",80.519,
"DNK","AIREMISSION","SOX","THND_TONNE","A","1999",59.538,
"DNK","AIREMISSION","SOX","THND_TONNE","A","2000",32.448,
"DNK","AIREMISSION","SOX","THND_TONNE","A","2001",29.813,
"DNK","AIREMISSION","SOX","THND_TONNE","A","2002",28.375,
"DNK","AIREMISSION","SOX","THND_TONNE","A","2003",35.238,
"DNK","AIREMISSION","SOX","THND_TONNE","A","2004",28.7,
"DNK","AIREMISSION","SOX","THND_TONNE","A","2005",26.246,
"DNK","AIREMISSION","SOX","THND_TONNE","A","2006",30.51,
"DNK","AIREMISSION","SOX","THND_TONNE","A","2007",28.175,
"DNK","AIREMISSION","SOX","THND_TONNE","A","2008",21.193,
"DNK","AIREMISSION","SOX","THND_TONNE","A","2009",15.551,
"DNK","AIREMISSION","SOX","THND_TONNE","A","2010",15.444,
"DNK","AIREMISSION","SOX","THND_TONNE","A","2011",14.038,
"DNK","AIREMISSION","SOX","THND_TONNE","A","2012",12.601,
"DNK","AIREMISSION","SOX","THND_TONNE","A","2013",12.701,
"DNK","AIREMISSION","SOX","THND_TONNE","A","2014",10.623,
"DNK","AIREMISSION","SOX","THND_TONNE","A","2015",9.63,
"DNK","AIREMISSION","SOX","THND_TONNE","A","2016",10.012,
"DNK","AIREMISSION","SOX","THND_TONNE","A","2017",10.266,
"DNK","AIREMISSION","SOX","THND_TONNE","A","2018",10.568,
"DNK","AIREMISSION","SOX","THND_TONNE","A","2019",9.269,
"DNK","AIREMISSION","SOX","THND_TONNE","A","2020",9.126,
"DNK","AIREMISSION","VOC","THND_TONNE","A","1990",212.866,
"DNK","AIREMISSION","VOC","THND_TONNE","A","1991",221.176,
"DNK","AIREMISSION","VOC","THND_TONNE","A","1992",221.128,
"DNK","AIREMISSION","VOC","THND_TONNE","A","1993",212.991,
"DNK","AIREMISSION","VOC","THND_TONNE","A","1994",214.488,
"DNK","AIREMISSION","VOC","THND_TONNE","A","1995",210.452,
"DNK","AIREMISSION","VOC","THND_TONNE","A","1996",212.27,
"DNK","AIREMISSION","VOC","THND_TONNE","A","1997",200.263,
"DNK","AIREMISSION","VOC","THND_TONNE","A","1998",190.987,
"DNK","AIREMISSION","VOC","THND_TONNE","A","1999",184.237,
"DNK","AIREMISSION","VOC","THND_TONNE","A","2000",182.184,
"DNK","AIREMISSION","VOC","THND_TONNE","A","2001",172.686,
"DNK","AIREMISSION","VOC","THND_TONNE","A","2002",167.349,
"DNK","AIREMISSION","VOC","THND_TONNE","A","2003",163.694,
"DNK","AIREMISSION","VOC","THND_TONNE","A","2004",159.484,
"DNK","AIREMISSION","VOC","THND_TONNE","A","2005",154.524,
"DNK","AIREMISSION","VOC","THND_TONNE","A","2006",150.002,
"DNK","AIREMISSION","VOC","THND_TONNE","A","2007",147.459,
"DNK","AIREMISSION","VOC","THND_TONNE","A","2008",144.14,
"DNK","AIREMISSION","VOC","THND_TONNE","A","2009",134.24,
"DNK","AIREMISSION","VOC","THND_TONNE","A","2010",131.893,
"DNK","AIREMISSION","VOC","THND_TONNE","A","2011",125.237,
"DNK","AIREMISSION","VOC","THND_TONNE","A","2012",120.099,
"DNK","AIREMISSION","VOC","THND_TONNE","A","2013",121.178,
"DNK","AIREMISSION","VOC","THND_TONNE","A","2014",112.893,
"DNK","AIREMISSION","VOC","THND_TONNE","A","2015",115.287,
"DNK","AIREMISSION","VOC","THND_TONNE","A","2016",110.991,
"DNK","AIREMISSION","VOC","THND_TONNE","A","2017",108.959,
"DNK","AIREMISSION","VOC","THND_TONNE","A","2018",107.982,
"DNK","AIREMISSION","VOC","THND_TONNE","A","2019",103.109,
"DNK","AIREMISSION","VOC","THND_TONNE","A","2020",106.556,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1960",6.79,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1961",6.95,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1962",7.78,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1963",8.5,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1964",8.55,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1965",9.01,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1966",9.67,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1967",9.33,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1968",10.01,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1969",11.52,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1970",12.05,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1971",11.17,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1972",11.5,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1973",11.2,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1974",9.91,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1975",10.4,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1976",11.49,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1977",11.78,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1978",11.67,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1979",12.33,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1980",12.31,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1981",10.32,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1982",10.76,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1983",10.11,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1984",10.43,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1985",11.94,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1986",12.03,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1987",11.67,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1988",10.91,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1989",9.78,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1990",9.92,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1991",11.88,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1992",10.7,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1993",11.12,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1994",11.84,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1995",11.17,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1996",13.62,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1997",11.72,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1998",10.93,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","1999",10.3,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2000",9.52,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2001",9.78,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2002",9.69,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2003",10.67,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2004",9.59,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2005",8.95,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2006",10.37,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2007",9.46,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2008",8.86,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2009",8.5,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2010",8.52,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2011",7.55,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2012",6.65,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2013",6.93,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2014",6.15,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2015",5.73,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2016",5.93,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2017",5.51,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2018",5.48,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2019",4.87,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2020",4.45,
"DNK","AIREMISSION","CO2","TONNE_CAP","A","2021",4.86,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","1990",13.894,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","1991",15.92,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","1992",14.704,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","1993",15.069,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","1994",15.774,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","1995",15.145,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","1996",17.55,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","1997",15.691,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","1998",14.88,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","1999",14.36,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","2000",13.509,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","2001",13.785,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","2002",13.628,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","2003",14.538,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","2004",13.392,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","2005",12.545,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","2006",13.929,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","2007",13.026,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","2008",12.296,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","2009",11.723,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","2010",11.727,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","2011",10.74,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","2012",9.879,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","2013",10.148,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","2014",9.352,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","2015",8.827,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","2016",9.112,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","2017",8.686,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","2018",8.629,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","2019",7.936,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","2020",7.46,
"DNK","AIREMISSION","GHG","THND_TONNECO2","A","1990",71429.972,
"DNK","AIREMISSION","GHG","THND_TONNECO2","A","1991",82054.152,
"DNK","AIREMISSION","GHG","THND_TONNECO2","A","1992",76040.82,
"DNK","AIREMISSION","GHG","THND_TONNECO2","A","1993",78197.697,
"DNK","AIREMISSION","GHG","THND_TONNECO2","A","1994",82105.132,
"DNK","AIREMISSION","GHG","THND_TONNECO2","A","1995",79174.867,
"DNK","AIREMISSION","GHG","THND_TONNECO2","A","1996",92340.46,
"DNK","AIREMISSION","GHG","THND_TONNECO2","A","1997",82916.566,
"DNK","AIREMISSION","GHG","THND_TONNECO2","A","1998",78885.857,
"DNK","AIREMISSION","GHG","THND_TONNECO2","A","1999",76380.864,
"DNK","AIREMISSION","GHG","THND_TONNECO2","A","2000",72100.872,
"DNK","AIREMISSION","GHG","THND_TONNECO2","A","2001",73820.461,
"DNK","AIREMISSION","GHG","THND_TONNECO2","A","2002",73239.917,
"DNK","AIREMISSION","GHG","THND_TONNECO2","A","2003",78316.449,
"DNK","AIREMISSION","GHG","THND_TONNECO2","A","2004",72333.084,
"DNK","AIREMISSION","GHG","THND_TONNECO2","A","2005",67944.27,
"DNK","AIREMISSION","GHG","THND_TONNECO2","A","2006",75696.14,
"DNK","AIREMISSION","GHG","THND_TONNECO2","A","2007",71086.703,
"DNK","AIREMISSION","GHG","THND_TONNECO2","A","2008",67493.877,
"DNK","AIREMISSION","GHG","THND_TONNECO2","A","2009",64703.088,
"DNK","AIREMISSION","GHG","THND_TONNECO2","A","2010",65011.358,
"DNK","AIREMISSION","GHG","THND_TONNECO2","A","2011",59786.038,
"DNK","AIREMISSION","GHG","THND_TONNECO2","A","2012",55194.774,
"DNK","AIREMISSION","GHG","THND_TONNECO2","A","2013",56919.35,
"DNK","AIREMISSION","GHG","THND_TONNECO2","A","2014",52740.341,
"DNK","AIREMISSION","GHG","THND_TONNECO2","A","2015",50125.456,
"DNK","AIREMISSION","GHG","THND_TONNECO2","A","2016",52158.395,
"DNK","AIREMISSION","GHG","THND_TONNECO2","A","2017",50038.344,
"DNK","AIREMISSION","GHG","THND_TONNECO2","A","2018",49963.805,
"DNK","AIREMISSION","GHG","THND_TONNECO2","A","2019",46145.429,
"DNK","AIREMISSION","GHG","THND_TONNECO2","A","2020",43457.975,
"DNK","AIREMISSION","CO","KG_CAP","A","1990",139.591,
"DNK","AIREMISSION","CO","KG_CAP","A","1991",145.411,
"DNK","AIREMISSION","CO","KG_CAP","A","1992",141.525,
"DNK","AIREMISSION","CO","KG_CAP","A","1993",138.621,
"DNK","AIREMISSION","CO","KG_CAP","A","1994",130.4,
"DNK","AIREMISSION","CO","KG_CAP","A","1995",123.113,
"DNK","AIREMISSION","CO","KG_CAP","A","1996",119.024,
"DNK","AIREMISSION","CO","KG_CAP","A","1997",109.257,
"DNK","AIREMISSION","CO","KG_CAP","A","1998",102.154,
"DNK","AIREMISSION","CO","KG_CAP","A","1999",92.63,
"DNK","AIREMISSION","CO","KG_CAP","A","2000",88.653,
"DNK","AIREMISSION","CO","KG_CAP","A","2001",86.612,
"DNK","AIREMISSION","CO","KG_CAP","A","2002",81.649,
"DNK","AIREMISSION","CO","KG_CAP","A","2003",81.96,
"DNK","AIREMISSION","CO","KG_CAP","A","2004",78.514,
"DNK","AIREMISSION","CO","KG_CAP","A","2005",78.332,
"DNK","AIREMISSION","CO","KG_CAP","A","2006",75.517,
"DNK","AIREMISSION","CO","KG_CAP","A","2007",75.953,
"DNK","AIREMISSION","CO","KG_CAP","A","2008",71.53,
"DNK","AIREMISSION","CO","KG_CAP","A","2009",64.79,
"DNK","AIREMISSION","CO","KG_CAP","A","2010",62.874,
"DNK","AIREMISSION","CO","KG_CAP","A","2011",54.959,
"DNK","AIREMISSION","CO","KG_CAP","A","2012",51.612,
"DNK","AIREMISSION","CO","KG_CAP","A","2013",49.027,
"DNK","AIREMISSION","CO","KG_CAP","A","2014",44.558,
"DNK","AIREMISSION","CO","KG_CAP","A","2015",45.022,
"DNK","AIREMISSION","CO","KG_CAP","A","2016",43.052,
"DNK","AIREMISSION","CO","KG_CAP","A","2017",41.056,
"DNK","AIREMISSION","CO","KG_CAP","A","2018",38.052,
"DNK","AIREMISSION","CO","KG_CAP","A","2019",35.313,
"DNK","AIREMISSION","CO","KG_CAP","A","2020",32.902,
"DNK","AIREMISSION","NOX","KG_CAP","A","1990",57.852,
"DNK","AIREMISSION","NOX","KG_CAP","A","1991",67.352,
"DNK","AIREMISSION","NOX","KG_CAP","A","1992",58.659,
"DNK","AIREMISSION","NOX","KG_CAP","A","1993",58.251,
"DNK","AIREMISSION","NOX","KG_CAP","A","1994",58.484,
"DNK","AIREMISSION","NOX","KG_CAP","A","1995",54.62,
"DNK","AIREMISSION","NOX","KG_CAP","A","1996",60.674,
"DNK","AIREMISSION","NOX","KG_CAP","A","1997",51.541,
"DNK","AIREMISSION","NOX","KG_CAP","A","1998",47.596,
"DNK","AIREMISSION","NOX","KG_CAP","A","1999",43.924,
"DNK","AIREMISSION","NOX","KG_CAP","A","2000",41.351,
"DNK","AIREMISSION","NOX","KG_CAP","A","2001",40.692,
"DNK","AIREMISSION","NOX","KG_CAP","A","2002",40.058,
"DNK","AIREMISSION","NOX","KG_CAP","A","2003",41.701,
"DNK","AIREMISSION","NOX","KG_CAP","A","2004",38.711,
"DNK","AIREMISSION","NOX","KG_CAP","A","2005",37.105,
"DNK","AIREMISSION","NOX","KG_CAP","A","2006",36.937,
"DNK","AIREMISSION","NOX","KG_CAP","A","2007",34.273,
"DNK","AIREMISSION","NOX","KG_CAP","A","2008",31.148,
"DNK","AIREMISSION","NOX","KG_CAP","A","2009",27.579,
"DNK","AIREMISSION","NOX","KG_CAP","A","2010",26.592,
"DNK","AIREMISSION","NOX","KG_CAP","A","2011",24.815,
"DNK","AIREMISSION","NOX","KG_CAP","A","2012",22.81,
"DNK","AIREMISSION","NOX","KG_CAP","A","2013",21.818,
"DNK","AIREMISSION","NOX","KG_CAP","A","2014",20.05,
"DNK","AIREMISSION","NOX","KG_CAP","A","2015",19.64,
"DNK","AIREMISSION","NOX","KG_CAP","A","2016",19.467,
"DNK","AIREMISSION","NOX","KG_CAP","A","2017",18.918,
"DNK","AIREMISSION","NOX","KG_CAP","A","2018",17.805,
"DNK","AIREMISSION","NOX","KG_CAP","A","2019",16.472,
"DNK","AIREMISSION","NOX","KG_CAP","A","2020",15.236,
"DNK","AIREMISSION","SOX","KG_CAP","A","1990",34.627,
"DNK","AIREMISSION","SOX","KG_CAP","A","1991",46.307,
"DNK","AIREMISSION","SOX","KG_CAP","A","1992",35.605,
"DNK","AIREMISSION","SOX","KG_CAP","A","1993",28.744,
"DNK","AIREMISSION","SOX","KG_CAP","A","1994",29.096,
"DNK","AIREMISSION","SOX","KG_CAP","A","1995",27.821,
"DNK","AIREMISSION","SOX","KG_CAP","A","1996",33.472,
"DNK","AIREMISSION","SOX","KG_CAP","A","1997",19.713,
"DNK","AIREMISSION","SOX","KG_CAP","A","1998",15.189,
"DNK","AIREMISSION","SOX","KG_CAP","A","1999",11.193,
"DNK","AIREMISSION","SOX","KG_CAP","A","2000",6.079,
"DNK","AIREMISSION","SOX","KG_CAP","A","2001",5.567,
"DNK","AIREMISSION","SOX","KG_CAP","A","2002",5.28,
"DNK","AIREMISSION","SOX","KG_CAP","A","2003",6.541,
"DNK","AIREMISSION","SOX","KG_CAP","A","2004",5.314,
"DNK","AIREMISSION","SOX","KG_CAP","A","2005",4.846,
"DNK","AIREMISSION","SOX","KG_CAP","A","2006",5.614,
"DNK","AIREMISSION","SOX","KG_CAP","A","2007",5.163,
"DNK","AIREMISSION","SOX","KG_CAP","A","2008",3.861,
"DNK","AIREMISSION","SOX","KG_CAP","A","2009",2.818,
"DNK","AIREMISSION","SOX","KG_CAP","A","2010",2.786,
"DNK","AIREMISSION","SOX","KG_CAP","A","2011",2.522,
"DNK","AIREMISSION","SOX","KG_CAP","A","2012",2.255,
"DNK","AIREMISSION","SOX","KG_CAP","A","2013",2.264,
"DNK","AIREMISSION","SOX","KG_CAP","A","2014",1.884,
"DNK","AIREMISSION","SOX","KG_CAP","A","2015",1.696,
"DNK","AIREMISSION","SOX","KG_CAP","A","2016",1.749,
"DNK","AIREMISSION","SOX","KG_CAP","A","2017",1.782,
"DNK","AIREMISSION","SOX","KG_CAP","A","2018",1.825,
"DNK","AIREMISSION","SOX","KG_CAP","A","2019",1.594,
"DNK","AIREMISSION","SOX","KG_CAP","A","2020",1.567,
"DNK","AIREMISSION","VOC","KG_CAP","A","1990",41.406,
"DNK","AIREMISSION","VOC","KG_CAP","A","1991",42.911,
"DNK","AIREMISSION","VOC","KG_CAP","A","1992",42.76,
"DNK","AIREMISSION","VOC","KG_CAP","A","1993",41.044,
"DNK","AIREMISSION","VOC","KG_CAP","A","1994",41.208,
"DNK","AIREMISSION","VOC","KG_CAP","A","1995",40.256,
"DNK","AIREMISSION","VOC","KG_CAP","A","1996",40.344,
"DNK","AIREMISSION","VOC","KG_CAP","A","1997",37.898,
"DNK","AIREMISSION","VOC","KG_CAP","A","1998",36.026,
"DNK","AIREMISSION","VOC","KG_CAP","A","1999",34.637,
"DNK","AIREMISSION","VOC","KG_CAP","A","2000",34.134,
"DNK","AIREMISSION","VOC","KG_CAP","A","2001",32.247,
"DNK","AIREMISSION","VOC","KG_CAP","A","2002",31.139,
"DNK","AIREMISSION","VOC","KG_CAP","A","2003",30.386,
"DNK","AIREMISSION","VOC","KG_CAP","A","2004",29.528,
"DNK","AIREMISSION","VOC","KG_CAP","A","2005",28.531,
"DNK","AIREMISSION","VOC","KG_CAP","A","2006",27.601,
"DNK","AIREMISSION","VOC","KG_CAP","A","2007",27.02,
"DNK","AIREMISSION","VOC","KG_CAP","A","2008",26.26,
"DNK","AIREMISSION","VOC","KG_CAP","A","2009",24.321,
"DNK","AIREMISSION","VOC","KG_CAP","A","2010",23.791,
"DNK","AIREMISSION","VOC","KG_CAP","A","2011",22.497,
"DNK","AIREMISSION","VOC","KG_CAP","A","2012",21.496,
"DNK","AIREMISSION","VOC","KG_CAP","A","2013",21.605,
"DNK","AIREMISSION","VOC","KG_CAP","A","2014",20.017,
"DNK","AIREMISSION","VOC","KG_CAP","A","2015",20.303,
"DNK","AIREMISSION","VOC","KG_CAP","A","2016",19.389,
"DNK","AIREMISSION","VOC","KG_CAP","A","2017",18.914,
"DNK","AIREMISSION","VOC","KG_CAP","A","2018",18.65,
"DNK","AIREMISSION","VOC","KG_CAP","A","2019",17.733,
"DNK","AIREMISSION","VOC","KG_CAP","A","2020",18.292,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1960",14.214168,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1961",14.13122,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1962",15.912172,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1963",18.319294,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1964",20.835966,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1965",23.847492,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1966",26.607531,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1967",27.331737,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1968",30.972852,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1969",36.234273,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1970",40.209671,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1971",39.854757,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1972",43.610247,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1973",47.924706,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1974",44.208844,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1975",44.188917,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1976",50.402788,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1977",50.02907,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1978",54.638502,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1979",54.120236,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1980",54.865628,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1981",45.547032,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1982",44.086131,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1983",42.605679,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1984",43.959901,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1985",48.284914,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1986",48.450357,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1987",52.188243,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1988",51.473099,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1989",51.503329,
